6.938458000000000000e+07,-7.247619628906250000e+00,3.847102642059326172e+00,2.356935441493988037e-01,3.000000000000000000e+00
6.938476200000000000e+07,-5.491529464721679688e+00,7.787454605102539062e+00,1.602816581726074219e+00,3.000000000000000000e+00
6.938494500000000000e+07,-3.961677312850952148e+00,5.283490180969238281e+00,1.059507727622985840e+00,3.000000000000000000e+00
6.938512200000000000e+07,-7.795574665069580078e+00,8.534345626831054688e+00,-1.080178856849670410e+00,3.000000000000000000e+00
6.938530200000000000e+07,-5.521069526672363281e+00,6.326838493347167969e+00,-8.031011223793029785e-01,3.000000000000000000e+00
6.938548200000000000e+07,-4.241957187652587891e+00,6.333681583404541016e+00,-5.165835022926330566e-01,3.000000000000000000e+00
6.938566400000000000e+07,-3.025545358657836914e+00,4.517574787139892578e+00,-3.347651958465576172e-01,3.000000000000000000e+00
6.938584300000000000e+07,-3.980414628982543945e+00,5.856004714965820312e+00,-1.655572414398193359e+00,3.000000000000000000e+00
6.938602300000000000e+07,-3.099185228347778320e+00,3.915557384490966797e+00,-4.776297509670257568e-01,3.000000000000000000e+00
6.938620400000000000e+07,-2.230117321014404297e+00,2.979763507843017578e+00,2.602299153804779053e-01,3.000000000000000000e+00
6.938638400000000000e+07,-2.223852872848510742e+00,2.824993371963500977e+00,1.129210352897644043e+00,3.000000000000000000e+00
6.938656300000000000e+07,-3.174291372299194336e+00,2.692455530166625977e+00,7.062484025955200195e-01,3.000000000000000000e+00
6.938674400000000000e+07,-5.111155986785888672e+00,6.921469688415527344e+00,-7.497152090072631836e-01,3.000000000000000000e+00
6.938692500000000000e+07,-3.676846027374267578e+00,4.470896244049072266e+00,-6.601493954658508301e-01,3.000000000000000000e+00
6.938710500000000000e+07,-7.330709457397460938e+00,8.235548019409179688e+00,-2.127957582473754883e+00,3.000000000000000000e+00
6.938728600000000000e+07,-5.008567333221435547e+00,6.195964336395263672e+00,-1.648939847946166992e+00,3.000000000000000000e+00
6.938746500000000000e+07,-4.522869586944580078e+00,6.798163414001464844e+00,-4.769199848175048828e+00,3.000000000000000000e+00
6.938764500000000000e+07,-3.294289112091064453e+00,4.714054107666015625e+00,-2.979097843170166016e+00,3.000000000000000000e+00
6.938782500000000000e+07,-1.435523867607116699e+00,4.310363769531250000e+00,-7.105177402496337891e+00,3.000000000000000000e+00
6.938800400000000000e+07,-1.631499171257019043e+00,3.551201820373535156e+00,-4.556303977966308594e+00,3.000000000000000000e+00
6.938818400000000000e+07,-8.188546299934387207e-01,2.076672315597534180e+00,-2.678616762161254883e+00,3.000000000000000000e+00
6.938836700000000000e+07,-3.451868534088134766e+00,4.622381687164306641e+00,-2.829126358032226562e+00,3.000000000000000000e+00
6.938854600000000000e+07,-2.875158071517944336e+00,4.610466480255126953e+00,-7.345544695854187012e-01,3.000000000000000000e+00
6.938872700000000000e+07,-6.205711841583251953e+00,8.359977722167968750e+00,4.353456199169158936e-01,3.000000000000000000e+00
6.938890600000000000e+07,-4.437159538269042969e+00,5.717221736907958984e+00,3.308487236499786377e-01,3.000000000000000000e+00
6.938908600000000000e+07,-1.788098692893981934e+00,9.190044403076171875e+00,1.848959684371948242e+00,3.000000000000000000e+00
6.938926600000000000e+07,-1.340176224708557129e+00,6.968399524688720703e+00,1.782212018966674805e+00,3.000000000000000000e+00
6.938944700000000000e+07,-8.346949219703674316e-01,7.216330051422119141e+00,1.723921060562133789e+00,3.000000000000000000e+00
6.938962600000000000e+07,-1.036363244056701660e-01,4.866818428039550781e+00,-1.144206762313842773e+00,3.000000000000000000e+00
6.938980700000000000e+07,-2.143175125122070312e+00,8.262393951416015625e+00,-3.536368846893310547e+00,3.000000000000000000e+00
6.938998700000000000e+07,-1.272941231727600098e+00,5.970992088317871094e+00,-2.450864553451538086e+00,3.000000000000000000e+00
6.939016800000000000e+07,-1.578395485877990723e+00,4.327110290527343750e+00,-5.143643379211425781e+00,3.000000000000000000e+00
6.939034700000000000e+07,-1.456586003303527832e+00,2.940969705581665039e+00,-3.593921184539794922e+00,3.000000000000000000e+00
6.939052800000000000e+07,-1.121618747711181641e+00,4.154906749725341797e+00,-3.305214166641235352e+00,3.000000000000000000e+00
6.939070700000000000e+07,-2.532418251037597656e+00,4.025078773498535156e+00,-3.971523642539978027e-01,3.000000000000000000e+00
6.939088700000000000e+07,-1.561880946159362793e+00,2.776545763015747070e+00,2.888647913932800293e-01,3.000000000000000000e+00
6.939106900000000000e+07,-6.073688030242919922e+00,-2.821640968322753906e-01,8.033776283264160156e-01,3.000000000000000000e+00
6.939124800000000000e+07,-5.033957004547119141e+00,1.461175680160522461e+00,-9.140439033508300781e-01,3.000000000000000000e+00
6.939143000000000000e+07,-6.558876514434814453e+00,5.998009681701660156e+00,-7.759140133857727051e-01,3.000000000000000000e+00
6.939160900000000000e+07,-4.652054309844970703e+00,3.799250602722167969e+00,-4.532471895217895508e-01,3.000000000000000000e+00
6.939178900000000000e+07,-3.197845935821533203e+00,7.751565456390380859e+00,2.300342619419097900e-01,3.000000000000000000e+00
6.939197000000000000e+07,-2.081751346588134766e+00,5.904204845428466797e+00,7.133160233497619629e-01,3.000000000000000000e+00
6.939215000000000000e+07,-1.071400046348571777e+00,5.775939941406250000e+00,1.983479022979736328e+00,3.000000000000000000e+00
6.939232900000000000e+07,-1.266079783439636230e+00,3.428891897201538086e+00,1.337672352790832520e+00,3.000000000000000000e+00
6.939250900000000000e+07,-1.825688123703002930e+00,1.183331131935119629e+00,-3.898873329162597656e+00,3.000000000000000000e+00
6.939268900000000000e+07,-2.588064432144165039e+00,1.214007616043090820e+00,5.345684885978698730e-01,3.000000000000000000e+00
6.939287100000000000e+07,-1.990279078483581543e+00,6.170663833618164062e-01,8.565728664398193359e-01,3.000000000000000000e+00
6.939305000000000000e+07,-1.756819605827331543e+00,8.467698693275451660e-01,1.549981713294982910e+00,3.000000000000000000e+00
6.939323100000000000e+07,-1.594893217086791992e+00,1.855970621109008789e+00,2.355546951293945312e+00,3.000000000000000000e+00
6.939341300000000000e+07,-4.970180034637451172e+00,6.294105529785156250e+00,-2.891857624053955078e+00,3.000000000000000000e+00
6.939359100000000000e+07,-3.627228260040283203e+00,3.813027143478393555e+00,-1.790160417556762695e+00,3.000000000000000000e+00
6.939377000000000000e+07,-6.445499897003173828e+00,7.761898040771484375e+00,-9.667307138442993164e-01,3.000000000000000000e+00
6.939395100000000000e+07,-4.436687469482421875e+00,5.693483352661132812e+00,-4.211340248584747314e-01,3.000000000000000000e+00
6.939413100000000000e+07,-2.697840452194213867e+00,5.509261608123779297e+00,7.066342234611511230e-02,3.000000000000000000e+00
6.939431200000000000e+07,-1.967116594314575195e+00,3.208831787109375000e+00,-6.238133311271667480e-01,3.000000000000000000e+00
6.939449200000000000e+07,-1.854818463325500488e+00,6.396411418914794922e+00,-1.840485692024230957e+00,3.000000000000000000e+00
6.939467200000000000e+07,-1.654476046562194824e+00,4.548910140991210938e+00,-7.375211715698242188e-01,3.000000000000000000e+00
6.939485200000000000e+07,-1.405159115791320801e+00,3.729063987731933594e+00,4.438945055007934570e-01,3.000000000000000000e+00
6.939503200000000000e+07,-4.139396667480468750e+00,2.018233537673950195e+00,1.417793512344360352e+00,3.000000000000000000e+00
6.939521200000000000e+07,-3.466371297836303711e+00,3.221938133239746094e+00,2.293815135955810547e+00,3.000000000000000000e+00
6.939539200000000000e+07,-5.510678768157958984e+00,7.318581104278564453e+00,1.038462758064270020e+00,3.000000000000000000e+00
6.939557300000000000e+07,-3.958681344985961914e+00,4.972087860107421875e+00,8.728194832801818848e-01,3.000000000000000000e+00
6.939575300000000000e+07,-3.762988090515136719e+00,7.016454219818115234e+00,-2.617660760879516602e-01,3.000000000000000000e+00
6.939593400000000000e+07,-2.804733514785766602e+00,5.051950454711914062e+00,-2.135328799486160278e-01,3.000000000000000000e+00
6.939611300000000000e+07,-2.850541114807128906e+00,5.193311691284179688e+00,-8.926256895065307617e-01,3.000000000000000000e+00
6.939629400000000000e+07,-2.276919126510620117e+00,3.404471635818481445e+00,-5.950993895530700684e-01,3.000000000000000000e+00
6.939647300000000000e+07,1.764052867889404297e+00,1.399947166442871094e+00,-1.220399856567382812e+00,3.000000000000000000e+00
6.939665500000000000e+07,-8.773815035820007324e-01,3.884545564651489258e+00,2.283203840255737305e+00,3.000000000000000000e+00
6.939683500000000000e+07,-3.488848209381103516e-01,2.493525981903076172e+00,2.071832418441772461e+00,3.000000000000000000e+00
6.939701600000000000e+07,-5.163940906524658203e+00,3.131652176380157471e-01,2.892233133316040039e+00,3.000000000000000000e+00
6.939719400000000000e+07,-4.917575836181640625e+00,1.700723886489868164e+00,2.730914354324340820e+00,3.000000000000000000e+00
6.939737500000000000e+07,-8.586718559265136719e+00,6.177670478820800781e+00,2.076766490936279297e+00,3.000000000000000000e+00
6.939755500000000000e+07,-6.332748889923095703e+00,3.880575895309448242e+00,1.877799391746520996e+00,3.000000000000000000e+00
6.939773500000000000e+07,-9.554425239562988281e+00,7.422454833984375000e+00,2.831104040145874023e+00,3.000000000000000000e+00
6.939791400000000000e+07,-7.425140857696533203e+00,5.520303726196289062e+00,2.858198165893554688e+00,3.000000000000000000e+00
6.939809600000000000e+07,-5.781041622161865234e+00,4.889912128448486328e+00,1.853800654411315918e+00,3.000000000000000000e+00
6.939827400000000000e+07,-6.428762435913085938e+00,2.924333810806274414e+00,1.771028518676757812e+00,3.000000000000000000e+00
6.939845500000000000e+07,-6.418803691864013672e+00,1.829481363296508789e+00,-2.760276794433593750e+00,3.000000000000000000e+00
6.939863600000000000e+07,-9.716380119323730469e+00,6.274238586425781250e+00,-6.768828392028808594e+00,3.000000000000000000e+00
6.939881600000000000e+07,-6.223212242126464844e+00,4.143789768218994141e+00,-4.270074367523193359e+00,3.000000000000000000e+00
6.939899700000000000e+07,-3.901863098144531250e+00,8.009969711303710938e+00,-8.104683876037597656e+00,3.000000000000000000e+00
6.939917600000000000e+07,-4.623287677764892578e+00,3.274197101593017578e+00,-8.332504272460937500e+00,3.000000000000000000e+00
6.939935700000000000e+07,-4.943192005157470703e+00,4.266263008117675781e+00,-7.233694076538085938e+00,3.000000000000000000e+00
6.939953700000000000e+07,-3.850148200988769531e+00,1.466145634651184082e+00,-9.377499580383300781e+00,3.000000000000000000e+00
6.939971600000000000e+07,-3.095906734466552734e+00,2.995218276977539062e+00,-4.453372001647949219e+00,3.000000000000000000e+00
6.939989700000000000e+07,-3.646671772003173828e+00,1.847180604934692383e+00,-3.057513236999511719e+00,3.000000000000000000e+00
6.940007700000000000e+07,-2.656743288040161133e+00,1.788509130477905273e+00,-2.211881637573242188e+00,3.000000000000000000e+00
6.940025700000000000e+07,-2.061540365219116211e+00,9.892845749855041504e-01,-1.821866631507873535e+00,3.000000000000000000e+00
6.940043800000000000e+07,-2.806552886962890625e+00,1.985900878906250000e+00,6.490688920021057129e-01,3.000000000000000000e+00
6.940061700000000000e+07,-4.306084156036376953e+00,1.953002929687500000e+00,8.725674152374267578e-01,3.000000000000000000e+00
6.940079800000000000e+07,-2.678597211837768555e+00,1.178944349288940430e+00,1.251479625701904297e+00,3.000000000000000000e+00
6.940097700000000000e+07,-2.150205850601196289e+00,5.074207782745361328e-01,1.089444398880004883e+00,3.000000000000000000e+00
6.940115900000000000e+07,-5.204405784606933594e+00,3.834439441561698914e-02,-3.973414897918701172e+00,3.000000000000000000e+00
6.940133700000000000e+07,-6.580471038818359375e+00,4.809631407260894775e-01,-1.233790278434753418e+00,3.000000000000000000e+00
6.940152000000000000e+07,-4.803372859954833984e+00,1.401203870773315430e-02,-4.912440478801727295e-01,3.000000000000000000e+00
6.940169900000000000e+07,-8.494482040405273438e+00,-1.721695899963378906e+00,6.417704224586486816e-01,3.000000000000000000e+00
6.940188000000000000e+07,-7.744684219360351562e+00,7.821143418550491333e-02,4.003738760948181152e-01,3.000000000000000000e+00
6.940205900000000000e+07,-8.617510795593261719e+00,4.960786342620849609e+00,3.886944055557250977e+00,3.000000000000000000e+00
6.940223900000000000e+07,-6.188697338104248047e+00,3.157653093338012695e+00,3.413650989532470703e+00,3.000000000000000000e+00
6.940241800000000000e+07,-5.561046123504638672e+00,7.270367622375488281e+00,-7.281976938247680664e-01,3.000000000000000000e+00
6.940259800000000000e+07,-4.457789421081542969e+00,5.295805931091308594e+00,-3.148085474967956543e-01,3.000000000000000000e+00
6.940278000000000000e+07,-2.516594409942626953e+00,5.738625526428222656e+00,3.138117790222167969e-01,3.000000000000000000e+00
6.940296000000000000e+07,-1.810083150863647461e+00,2.977581501007080078e+00,-1.889644742012023926e+00,3.000000000000000000e+00
6.940314000000000000e+07,-2.792138099670410156e+00,4.413855075836181641e+00,-6.319361209869384766e+00,3.000000000000000000e+00
6.940332000000000000e+07,-5.122169971466064453e+00,5.651620864868164062e+00,-3.741438150405883789e+00,3.000000000000000000e+00
6.940350000000000000e+07,-2.486359834671020508e+00,3.987025260925292969e+00,-1.540443778038024902e+00,3.000000000000000000e+00
6.940368000000000000e+07,-4.835226058959960938e+00,2.062515974044799805e+00,2.238897085189819336e+00,3.000000000000000000e+00
6.940386000000000000e+07,-4.155538082122802734e+00,8.411959409713745117e-01,3.025312662124633789e+00,3.000000000000000000e+00
6.940404000000000000e+07,-5.222054481506347656e+00,2.169770240783691406e+00,2.377471923828125000e+00,3.000000000000000000e+00
